,f1,f1,f1,rec,rec,rec,prec,prec,prec,smatch,smatch,smatch,jaccard,jaccard,jaccard,dice,dice,dice,overlap,overlap,overlap,tanimoto,tanimoto,tanimoto,validity,validity,validity,enumber,enumber,enumber,pnumber,pnumber,pnumber
,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std
pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0(p,(e))1p",201.0,0.8441138061470539,0.3455800579560464,201.0,0.8416252072968491,0.3503733103503456,201.0,0.8568752971738046,0.34030578916420373,201.0,0.8043117744610282,0.32165057659171076,201.0,0.8351904661967253,0.3544562008007718,201.0,0.8441138061470539,0.3455800579560464,201.0,0.8611473702294411,0.3387562975115049,201.0,0.8351904661967253,0.3544562008007718,201.0,0.835820895522388,0.3713629595977418,201.0,0.9353233830845771,0.24656848926920386,201.0,0.835820895522388,0.3713629595977418
"1(p,(p,(e)))2p",166.0,0.8620325311642303,0.3118625970823435,166.0,0.8640316510798438,0.3173322131770775,166.0,0.8742271607438157,0.3105105243329312,166.0,0.8012048192771084,0.1956304344567193,166.0,0.8458325873988524,0.3269947658959824,166.0,0.8620325311642303,0.3118625970823435,166.0,0.8898425227391675,0.3039568487794808,166.0,0.8458325873988524,0.3269947658959824,166.0,0.9819277108433735,0.13361598372291827,166.0,0.9819277108433735,0.13361598372291827,166.0,0.9819277108433735,0.13361598372291827
"10(i,(n,(p,(e))),(p,(p,(e))))pin",174.0,0.021650385422880714,0.1416459981299873,174.0,0.022988505747126436,0.15029923865008354,174.0,0.020504570504570507,0.1343769895655329,174.0,0.010727969348659003,0.07086840960804844,174.0,0.020504570504570507,0.1343769895655329,174.0,0.021650385422880714,0.1416459981299873,174.0,0.022988494811794272,0.15029916715469976,174.0,0.020504570504570507,0.1343769895655329,174.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0,0.0
"11(u,(p,(e)),(p,(e)))2u",168.0,0.046055435078264546,0.20136856198705075,168.0,0.04325309351665616,0.19092288434865995,168.0,0.052083333333333336,0.2169021252457609,168.0,0.02633477633477634,0.10125800169800672,168.0,0.04310973049526895,0.1908904702774687,168.0,0.046055435078264546,0.20136856198705075,168.0,0.052083270476847306,0.21690189635173113,168.0,0.04310973049526895,0.1908904702774687,168.0,0.0,0.0,168.0,0.0,0.0,168.0,0.017857142857142856,0.13282802738448585
"12(i,(i,(p,(e)),(p,(e))),(p,(e)))3i",174.0,0.040184038369156336,0.1906587537332202,174.0,0.05172413793103448,0.22210869024206248,174.0,0.038396810543816676,0.18519809585748773,174.0,0.014778325123152709,0.06345962578344642,174.0,0.038396810543816676,0.18519809585748773,174.0,0.040184038369156336,0.1906587537332202,174.0,0.051724119717833215,0.22210861203273052,174.0,0.038396810543816676,0.18519809585748773,174.0,0.0,0.0,174.0,0.0,0.0,174.0,0.0,0.0
"13(i,(i,(n,(p,(e))),(p,(e))),(p,(e)))3in",163.0,0.007402413537382863,0.07619363900921505,163.0,0.024539877300613498,0.15519482958004727,163.0,0.006486423237844422,0.07308376848017957,163.0,0.006134969325153374,0.03879870739501182,163.0,0.006486423237844422,0.07308376848017957,163.0,0.007402413537382863,0.07619363900921505,163.0,0.02453986626416576,0.1551947597834627,163.0,0.006486423237844422,0.07308376848017957,163.0,0.0,0.0,163.0,0.0,0.0,163.0,0.0,0.0
"3(p,(i,(p,(e)),(p,(e))))ip",171.0,0.03545321637426901,0.18453393001784082,171.0,0.035282651072124756,0.1845222625865363,171.0,0.038011695906432746,0.18791305837929392,171.0,0.012350222876538664,0.06620833298026753,171.0,0.03527636295038672,0.1845223477272518,171.0,0.03545321637426901,0.18453393001784082,171.0,0.03801166659858806,0.18791294658966826,171.0,0.03527636295038672,0.1845223477272518,171.0,0.0,0.0,171.0,0.0,0.0,171.0,0.0,0.0
"4(p,(i,(n,(p,(e))),(p,(e))))inp",172.0,0.023054644882149002,0.14905883883551946,172.0,0.025856793145654835,0.15356413293280424,172.0,0.022995164564152657,0.14909356855953648,172.0,0.008228980322003577,0.04854776294464595,172.0,0.02268850549460856,0.14711762138396944,172.0,0.023054644882149002,0.14905883883551946,172.0,0.026162776404393323,0.15545186499705616,172.0,0.02268850549460856,0.14711762138396944,172.0,0.0,0.0,172.0,0.0,0.0,172.0,0.0,0.0
"5(p,(u,(p,(e)),(p,(e))))up",173.0,0.05388183588084735,0.2195535921949281,173.0,0.05136862709117044,0.2117593226384583,173.0,0.057803468208092484,0.2340488584194259,173.0,0.012126601721977444,0.05310684652590928,173.0,0.05136862709117044,0.2117593226384583,173.0,0.05388183588084735,0.2195535921949281,173.0,0.05780344329339452,0.23404875753868742,173.0,0.05136862709117044,0.2117593226384583,173.0,0.0,0.0,173.0,0.0,0.0,173.0,0.0,0.0
"6(i,(p,(e)),(p,(e)))2i",170.0,0.09520359953339422,0.2703946503815517,170.0,0.11803921568627451,0.3230383754446221,170.0,0.09028576601666323,0.2576167975861077,170.0,0.05547237076648841,0.1425389839124838,170.0,0.08479556993823185,0.2478759200561909,170.0,0.09520359953339422,0.2703946503815517,170.0,0.12352930056210569,0.3300156820247586,170.0,0.08479556993823185,0.2478759200561909,170.0,0.0,0.0,170.0,0.0,0.0,170.0,0.09411764705882353,0.29285492952298114
"7(i,(p,(e)),(p,(p,(e))))pi",167.0,0.026897325656194078,0.14552310926347106,167.0,0.041916167664670656,0.20100031208911973,167.0,0.023267768637117586,0.1324343154255418,167.0,0.019429672124282902,0.09349202448203077,167.0,0.023267768637117586,0.1324343154255418,167.0,0.026897325656194078,0.14552310926347106,167.0,0.04191614864488736,0.2010002208836839,167.0,0.023267768637117586,0.1324343154255418,167.0,0.0,0.0,167.0,0.0,0.0,167.0,0.0,0.0
"8(i,(n,(p,(e))),(p,(e)))2in",179.0,0.09638577885892517,0.26244306448701504,179.0,0.10800744878957169,0.30013391177621124,179.0,0.16046497930526832,0.35354940444242844,179.0,0.07493065593624253,0.15957916460393043,179.0,0.08411488619539867,0.2453447329400285,179.0,0.09638577885892517,0.26244306448701504,179.0,0.18435700501583727,0.38886209932435395,179.0,0.08411488619539867,0.2453447329400285,179.0,0.0,0.0,179.0,0.0,0.0,179.0,0.0893854748603352,0.2860996173080105
"9(i,(n,(p,(p,(e)))),(p,(e)))pni",154.0,0.05559939799228204,0.2239546882194678,154.0,0.05844155844155844,0.23534185917492098,154.0,0.05306577176325076,0.21389580423121912,154.0,0.024242424242424242,0.0813174675829195,154.0,0.05306577176325076,0.21389580423121912,154.0,0.05559939799228204,0.2239546882194678,154.0,0.058441500121745614,0.2353416243233583,154.0,0.05306577176325076,0.21389580423121912,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0
all,2232.0,0.17845369847101838,0.37391381995389744,2232.0,0.18442200479295584,0.3830818352169115,2232.0,0.18548145015369422,0.38187437120505413,2232.0,0.15231861925410312,0.32060734313161865,2232.0,0.17346826454118314,0.3686592463215887,2232.0,0.17845369847101838,0.37391381995389744,2232.0,0.1960368834299522,0.3953616612890482,2232.0,0.17346826454118314,0.3686592463215887,2232.0,0.14829749103942652,0.3554742732909641,2232.0,0.15725806451612903,0.36412548469407197,2232.0,0.1639784946236559,0.3703390277883848
